RA_deg,Dec_deg,ROI_deg,Separation_deg,Region
95.30958147005524,-7.900000000000011,0.05,1.0051073008757048,R50
93.29041852994439,-7.900000000000011,0.05,1.0051073008760691,R50
95.30886231035686,-7.600000000000012,0.05,1.019573303649756,R50
93.29113768964282,-7.600000000000012,0.05,1.01957330365006,R50
94.09858313469395,-6.800000000000015,0.05,1.019761094826949,R50
94.50141686530638,-6.800000000000015,0.05,1.0197610948270155,R50
94.50238236803837,-8.800000000000008,0.05,1.019854898492959,R50
94.0976176319614,-8.800000000000008,0.05,1.0198548984930027,R50
95.30982757251839,-8.00000000000001,0.05,1.0200421703121931,R50
93.29017242748127,-8.00000000000001,0.05,1.0200421703125242,R50
95.2073546149222,-7.300000000000013,0.05,1.029113035506257,R50
93.3926453850774,-7.300000000000013,0.05,1.0291130355066025,R50
93.7963522515702,-6.900000000000015,0.05,1.0293222010520886,R50
94.80364774843,-6.900000000000015,0.05,1.0293222010521832,R50
94.80582002243246,-8.700000000000008,0.05,1.0298448031156007,R50
93.7941799775674,-8.700000000000008,0.05,1.0298448031156688,R50
93.3904734268252,-8.30000000000001,0.05,1.0300535418192018,R50
